episode,reward,avg_reward,epsilon,duration
338,-389.39063614159824,-396.568472032791,0.1837389761633055,2.8894567489624023
339,-3774.285105328262,-440.4150545739961,0.182820281282489,4.953648328781128
340,-2219.631894459389,-460.2230155167189,0.1819061798760765,4.93024492263794
341,-6232.577191584185,-521.3584099482391,0.1809966489766961,4.98012900352478
342,-705.9641536217183,-534.241012314057,0.1800916657318127,4.99850869178772
343,-2484.941585937888,-564.3019091851096,0.1791912074031536,4.956912517547607
344,-2426.4299362164,-585.3512580067572,0.1782952513661378,5.04743504524231
345,-1888.476546597108,-609.930752181271,0.1774037751093071,5.090609312057495
346,-1089.3864930825307,-618.9968938282504,0.1765167562337606,5.083907127380371
347,-714.754416103661,-623.8498166725113,0.1756341724525918,5.072200536727905
348,-1127.4144465060904,-641.576581899764,0.1747560015903288,4.982705116271973
349,-1191.4471822021528,-650.7030668488219,0.1738822215823771,4.981455326080322
350,-790.7906887609512,-663.9452577386239,0.1730128104744653,4.924069404602051
351,-1001.5015020802616,-670.4138591716625,0.1721477464220929,4.953567743301392
352,-1083.2421006524935,-677.3170559066889,0.1712870076899825,4.928214550018311
353,-995.482079815492,-684.6537634917145,0.1704305726515325,4.97583794593811
354,-180.3458752878009,-684.7811302695594,0.1695784197882749,0.2514669895172119
355,-608.0136978248134,-689.0987281786169,0.1687305276893335,4.945685625076294
356,-560.6484946966171,-699.7114195966537,0.1678868750508869,4.9079203605651855
357,-875.113779531978,-706.9568581946364,0.1670474406756324,4.970853567123413
358,-639.8326946258545,-710.9554191285914,0.1662122034722543,4.969358444213867
359,-536.9107655318454,-721.808336182561,0.165381142454893,4.98784065246582
360,-515.9647121256218,-725.4447388806736,0.1645542367426185,4.926848649978638
361,-278.9412240575999,-725.3077334626191,0.1637314655589054,2.8620598316192627
362,-404.5770442582667,-734.8500629225841,0.1629128082311109,3.423511981964112
363,-361.6919134654105,-736.2064995366803,0.1620982441899553,4.0674309730529785
364,-239.1407991744578,-735.7780522805548,0.1612877529690055,4.907959461212158
365,-291.52320643365385,-736.024740384268,0.1604813142041605,2.0121989250183105
366,-291.26502890735867,-734.1367631765924,0.1596789076331397,2.3454012870788574
367,-407.0940799381584,-735.1695807185306,0.158880513094974,2.2583208084106445
368,-317.6806817263365,-737.0051756873451,0.1580861105294992,2.6208674907684326
369,-482.4001019217074,-740.1434817553034,0.1572956799768517,3.901575326919556
370,-442.3523179315031,-741.4618954753784,0.1565092015769674,3.749821662902832
371,-303.5829201586545,-742.1398424028514,0.1557266555690826,2.616774559020996
372,-432.4036639846861,-744.408320646694,0.1549480222912372,2.368983507156372
373,-311.9182648383081,-744.1633534147575,0.154173282179781,3.2131710052490234
